TIC ID,CTOI,MASTER,SG1A,SG1B,SG2,SG3,SG4,SG5,User Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM RA (mas/yr).1,Midpoint (BJD),Midpoint err,Period (days),Period (days) Error,Depth mmag,Depth mmag Error,Depth ppm,Depth ppm Error,Duration (hrs),Duration (hrs) Error,Inclination (deg),Inclination (deg) Error,Impact Param,Impact Param Error,Rad_p/Rad_s,Rad_p/Rad_s Error,a/Rad_s,a/Rad_s Error,Radius (R_Earth),Radius (R_Earth) Error,Mass (M_Earth),Mass (M_Earth) Error,Insolation (Earth Flux),Insolation (Earth Flux) Error,Equilibrium Temp (K),Equilibrium Temp (K) Error,Fitted Stellar Density (g/cm^3),Fitted Stellar Density (g/cm^3) Error,Semi-Major Axis (AU),Semi-Major Axis (AU) Error,Eccentricity,Eccentricity (Error),Arg of Periastron,Arg of Periastron Error,Time of Periastron (BJD),Time of Periastron (BJD) Error,Velocity Semi-amp (m/s),Velocity Semi-amp (m/s) Error,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,CTOI lastmod,User,Group,Tag,Notes
234503282,234503282.01,,,,,,,,PC,,10.9643,0.006,11.595655,-63.473031000000006,18.439,0.155,8.677,0.127,2458335.1498,0.0008,1.4376,0.0002,18.726662,0.32577,17100.0,300.0,0.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.75300000000004,15.7155,6487.3,112.712,4.14029,0.08903580000000001,1.62485,0.0877915,2019-04-23 13:49:21,feinstein,,3341,"Feinstein, A.~D., Montet, B.~T., Foreman-Mackey, D., et al.\ 2019, arXiv e-prints , arXiv:1903.09152."
234504626,234504626.01,,,,,,,,PC,,11.6621,0.006,11.940817,-62.423186,50.224,0.040999999999999995,-14.59,0.037000000000000005,2458335.5641,0.0013,0.5341,0.0043,3.806742,0.217169,3500.0,200.0,0.11699999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.451,0.9115,5006.64,122.887,4.53857,0.0896288,0.811496,0.050995,2019-04-23 13:51:30,feinstein,,3342,"Feinstein, A.~D., Montet, B.~T., Foreman-Mackey, D., et al.\ 2019, arXiv e-prints , arXiv:1903.09152."
235009317,235009317.01,,,,,,,,PC,,11.8251,0.006,352.645939,-61.974387,4.731,0.038,-0.33899999999999997,0.04,2458329.2146,,7.4583330000000005,,24.184829999999998,,22028.794354717003,,3.1,,,,,,,,,,19.7401562447955,,,,,,,,,,,,,,,,,,,,711.99,13.1905,6165.0,128.564,3.9150699999999996,0.08496360000000001,1.97512,0.09655760000000001,2019-08-02 00:39:26,lipponen,,3787,sector1
235009317,235009317.02,,,,,,,,PC,,11.8251,0.006,352.645939,-61.974387,4.731,0.038,-0.33899999999999997,0.04,2458325.4853,,7.4527779999999995,,3.7427669999999997,,3441.28095642617,,3.1,,,,,,,,,,7.802167812261059,,,,,,,,,,,,,,,,,,,,711.99,13.1905,6165.0,128.564,3.9150699999999996,0.08496360000000001,1.97512,0.09655760000000001,2019-08-02 00:39:26,lipponen,,3787,sector1
235943205,235943205.01,,,,,,,,PC,,10.5653,0.006,295.927746,78.72591899999999,5.445,0.08199999999999999,-7.169,0.069,2458827.03,,0.0,,5.442298,0.543004,5000.0,500.0,6.0,2.0,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,189.22,2.138,6140.0,128.245,4.5418400000000005,0.08052519999999999,0.9573950000000001,0.041809,2020-03-06 01:49:36,eisner,tfopwg,17973,Planet Hunters TESS candidate. Single transit event.
237332597,237332597.01,,,,,,,,PC,,8.0969,0.006,346.829133,-60.876332999999995,22.612,0.039,0.6559999999999999,0.045,2458326.1328,,2.9298610000000003,,10.369564,,9505.2584005642,,3.2333333333333303,,,,,,,,,,15.55974113606,,,,,,,,,,,,,,,,,,,,101.649,0.3175,6658.0,132.174,4.3034,0.0880451,1.38165,0.05834169999999999,2019-08-02 00:39:26,lipponen,,3787,sector1
237332597,237332597.02,,,,,,,,PC,,8.0969,0.006,346.829133,-60.876332999999995,22.612,0.039,0.6559999999999999,0.045,2458327.5925,,2.930556,,150.290685,,129269.562793836,,3.5,,,,,,,,,,57.3810569484517,,,,,,,,,,,,,,,,,,,,101.649,0.3175,6658.0,132.174,4.3034,0.0880451,1.38165,0.05834169999999999,2019-08-02 00:39:26,lipponen,,3787,sector1
238027971,238027971.01,,,,,,,,PC,,10.5178,0.006999999999999999,103.330873,-53.11727,-42.433,0.05,497.95599999999996,0.067,2458379.52243,0.016069999999999997,14.408365,0.022313999999999997,,,0.0,0.0,0.179,0.002,90.01,0.26,-0.006999999999999999,0.124,0.0395,0.0014,26.9,0.4,2.34,0.11,,,4.9,0.4,415.1,8.6,,,0.0975,0.0004,0.0,0.0,,,,,,,38.664,0.0389,3640.0,157.0,4.69934,0.0103848,0.543755,0.0170117,2019-06-10 08:50:14,cloutier,,4046,new CTOI from ORION (https://arxiv.org/abs/1812.08145)
238611475,238611475.01,,,,,,,,PC,,13.8361,0.006,122.331143,-48.390754,-5.696000000000001,0.068,7.877000000000001,0.061,2458492.1133316,0.0029563962016254663,1.5361660053170445,0.00033981523316939377,119.785467,55.02626899999999,104458.30001116359,49418.20582990953,2.9090251647143326,0.30516913729594874,73.70561726805047,2.799014040576268,1.013506658897687,0.18211781182905265,0.3232000928390393,0.1081186213452125,3.6122794187320286,0.23849601871871465,49.31188113258963,14.793564339776893,,,,,,,,,,,,,,,,,,,389.09,5.292000000000001,3709.0,122.0,,,1.39878,,2019-09-18 09:12:28,bouma,tfopwg,5722,"V-shaped. Noisy star, 3% dip, PMS M dwarf (Zari+18).  (CDIPS; Bouma+19)"
238616144,238616144.01,,,,,,,,PC,,10.5649,0.006,122.503577,-49.142324,-8.581,0.051,4.521,0.057,2458544.84842121,0.00142318,2.46571924,0.00026927,28.167953999999998,16.067774,25610.0,14690.0,2.515,0.418,80.0,2.5,0.9259999999999999,0.263,0.16004000000000002,0.0649,5.33,0.72,27.39,11.16,,,,,,,,,,,,,,,,,,,341.912,3.3675,6825.0,133.235,4.21416,0.08767760000000001,1.56897,0.0645251,2020-01-03 11:21:12,bouma,tfopwg,8521,"Cand HJ, NGC 2547 (30Myr; KC19). Possible odd-even; check star for activity."
253922296,253922296.01,,,,,,,,PC,,9.92411,0.006,338.126123,-31.244176,-17.838,0.07200000000000001,11.036,0.073,2458327.7786,,3.140972,,12.830482,,11747.7605630129,,3.8333333333333304,,,,,,,,,,27.078847590476197,,,,,,,,,,,,,,,,,,,,316.319,3.8495,6277.0,132.779,3.8934599999999997,0.0846762,2.0727700000000002,0.0917186,2019-06-22 00:19:17,lipponen,,3787,sector1
253922296,253922296.02,,,,,,,,PC,,9.92411,0.006,338.126123,-31.244176,-17.838,0.07200000000000001,11.036,0.073,2458335.6538,,9.425694,,1.32765,,1222.0631179232198,,2.96666666666667,,,,,,,,,,9.425694,,,,,,,,,,,,,,,,,,,,316.319,3.8495,6277.0,132.779,3.8934599999999997,0.0846762,2.0727700000000002,0.0917186,2019-06-22 00:19:17,lipponen,,3787,sector1
253928535,253928535.01,,,,,,,,PC,,11.1863,0.006999999999999999,338.505075,-30.604998,-20.207,0.07,2.568,0.071,2458326.2604,,1.1222219999999998,,260.047576,,212988.697120915,,2.2666666666666697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.793,2.0975,4937.0,120.90700000000001,4.34083,0.09000069999999999,1.00785,0.06578389999999999,2019-08-02 00:39:26,lipponen,,5065,sector1
257605131,257605131.02,,,,,,,,PC,,10.2666,0.006,62.966384999999995,-37.93973,-11.167,0.039,12.375,0.054000000000000006,2458411.005,,1.8577689999999998,,0.420587,0.01596,387.3,14.7,1.712,,,,0.5379999999999999,0.024,,,,,1.85,0.06,,,758.7,36.8,1337.0,,,,0.02854,,,,,,,,,,123.73899999999999,0.385,5481.0,127.581,4.55516,0.0796995,0.856226,0.0441055,2019-04-28 17:03:10,spencer,,3408,Marginal PC
257605131,257605131.03,,,,,,,,PC,,10.2666,0.006,62.966384999999995,-37.93973,-11.167,0.039,12.375,0.054000000000000006,2458411.790953,,3.064258,,0.409671,0.083659,377.25,77.05,3.7230000000000003,,,,,,,,,,1.82,0.22,,,389.2,18.9,1132.0,,,,0.03985,,,,,,,,,,123.73899999999999,0.385,5481.0,127.581,4.55516,0.0796995,0.856226,0.0441055,2019-04-28 17:14:28,spencer,,3409,Marginal PC
259784884,259784884.01,,,,,,,,PC,,11.5422,0.006,323.61920699999996,-61.582831999999996,25.144000000000002,0.040999999999999995,-1.262,0.063,2458337.7346,,,,6481.776989,,997445.598242242,,15.666666666666698,,,,,,,,,,5.06591500923616,,,,,,,,,,,,,,,,,,,,550.786,10.3145,5264.0,122.0,,,2.3422,,2019-05-12 09:25:49,lipponen,,3542,firstBulkUpload
259784884,259784884.02,,,,,,,,PC,,11.5422,0.006,323.61920699999996,-61.582831999999996,25.144000000000002,0.040999999999999995,-1.262,0.063,2458347.1857,,,,3765.399623,,968822.5816408179,,8.0,,,,,,,,,,17.698374170353897,,,,,,,,,,,,,,,,,,,,550.786,10.3145,5264.0,122.0,,,2.3422,,2019-05-12 09:25:49,lipponen,,3542,firstBulkUpload
260119000,260119000.01,,,,,,,,PC,,13.5042,0.006,130.958067,-46.249562,-10.368,0.035,2.147,0.033,2458546.58156685,0.00167623,2.94021444,0.00037942,23.131996,0.619046,21080.0,570.0,2.887,0.508,88.3,1.4,0.255,0.22,0.14520999999999998,0.00278,8.71,0.54,12.34,3.7,,,,,,,,,,,,,,,,,,,415.394,3.9725,5695.0,122.0,4.65907,,0.7792180000000001,,2020-01-03 11:21:12,bouma,tfopwg,8521,"Cand HJ, Vela OB2 pop4 (20Myr CG19). Centroid unclear."
260502102,260502102.01,,,,,,,,PC,,11.0261,0.006,96.51554399999999,-59.016248,-53.95399999999999,0.039,-18.805999999999997,0.039,2458327.0422,,7.315278,,1981.1357070000001,,838732.92195105,,3.0,,,,,,,,,,38.026959711413,,,,,,,,,,,,,,,,,,,,190.57,0.7065,5177.92,120.065,4.3600900000000005,0.08317469999999999,1.0262,0.0589196,2019-05-12 09:25:49,lipponen,,3542,firstBulkUpload
260502102,260502102.02,,,,,,,,PC,,11.0261,0.006,96.51554399999999,-59.016248,-53.95399999999999,0.039,-18.805999999999997,0.039,2458329.4269,,7.309722,,1951.430114,,834259.763408384,,3.1666666666666696,,,,,,,,,,38.5507403785001,,,,,,,,,,,,,,,,,,,,190.57,0.7065,5177.92,120.065,4.3600900000000005,0.08317469999999999,1.0262,0.0589196,2019-05-12 09:25:49,lipponen,,3542,firstBulkUpload
260504147,260504147.01,,,,,,,,PC,,8.529,0.033,96.43016,-55.161774,-0.7,1.4,0.3,1.4,2458328.2266,,4.2756940000000005,,192.59534299999999,,162544.261877954,,5.2,,,,,,,,,,119.03192271318399,,,,,,,,,,,,,,,,,,,,206.18599999999998,,,,,,,,2019-06-22 00:19:17,lipponen,,3787,sector1
260639999,260639999.01,,,,,,,,PC,,11.062999999999999,0.018000000000000002,97.948323,-56.974346999999995,3.1,4.8,-3.3,4.3,2458596.692,,22.635251,,4.92476,,4525.6,,3.6,,,,,,0.06616975067000001,,,,14.15723872,,,,,,,,,,,,,,,,,,,,434.389,,6409.05,,,,1.9255799999999998,,2019-06-21 23:04:34,galgano,,4210,vetted with DAVE (https://arxiv.org/abs/1901.07459)
260756218,260756218.01,,,,,,,,PC,,12.6936,0.006,347.269602,-67.643325,16.594,3.1060000000000003,15.317,3.1060000000000003,,,2.0,,3.1e-05,,0.028436000000000003,,2.0,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,450.11800000000005,,,,,,,,2019-02-28 08:59:49,lipponen,,2215,First try
261107974,261107974.01,,,,,,,,PC,,12.5716,0.006,83.665472,-80.125764,15.860999999999999,0.018000000000000002,31.726999999999997,0.022000000000000002,2458595.527,,12.768152,,7.660446,,7030.7,,1.68,,,,,,0.08247469133999999,,,,5.8205322110000015,,,,,,,,,,,,,,,,,,,,148.989,0.24,4269.0,126.227,4.65837,0.10338,0.635162,0.05632909999999999,2019-06-21 23:04:34,galgano,,4210,flares; vetted with DAVE (https://arxiv.org/abs/1901.07459)
261261490,261261490.01,,,,,,,,PC,,10.3746,0.006,90.429115,-79.784997,1.6219999999999999,0.114,20.214000000000002,0.094,2458595.885,,3.539589,,0.665978,,613.2,,2.16,,,,,,0.02435692666,,,,3.774944747,,,,,,,,,,,,,,,,,,,,262.406,3.9715,6456.0,136.572,4.26628,0.0884418,1.39486,0.0658694,2019-06-21 23:04:34,galgano,,4210,vetted with DAVE (https://arxiv.org/abs/1901.07459)
261335113,261335113.01,,,,,,,,PC,,13.6527,0.006999999999999999,92.335737,-80.694348,32.683,3.2510000000000003,-18.247,3.2510000000000003,2458326.508,,8.119444,,1306.7638550000001,,699880.331494965,,1.73333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3347.0,157.0,4.62573,0.018005700000000003,0.630417,0.0255995,2019-05-25 09:17:28,lipponen,,3787,sector1
261335113,261335113.02,,,,,,,,PC,,13.6527,0.006999999999999999,92.335737,-80.694348,32.683,3.2510000000000003,-18.247,3.2510000000000003,2458338.3953,,8.130556,,1173.9155349999999,,660817.2274303379,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3347.0,157.0,4.62573,0.018005700000000003,0.630417,0.0255995,2019-05-25 09:17:28,lipponen,,3787,sector1
263074592,263074592.01,,,,,,,,PC,,9.3587,0.006,16.410189000000003,-80.061273,38.287,0.043,7.317,0.035,2458328.9493,,8.376389,,1460.736448,,739561.358906992,,14.233333333333302,,,,,,,,,,307.371076507331,,,,,,,,,,,,,,,,,,,,395.651,3.4495,5270.0,124.0,,,4.65166,,2019-05-25 09:17:28,lipponen,,3787,sector1
263074592,263074592.02,,,,,,,,PC,,9.3587,0.006,16.410189000000003,-80.061273,38.287,0.043,7.317,0.035,2458333.0076,,8.413194,,2746.5087280000002,,920311.342810023,,13.066666666666698,,,,,,,,,,170.023339542642,,,,,,,,,,,,,,,,,,,,395.651,3.4495,5270.0,124.0,,,4.65166,,2019-05-25 09:17:28,lipponen,,3787,sector1
264544388,264544388.01,,,,,,,,PC,,8.43389,0.006,326.43839199999996,79.613939,23.5,0.045,18.487000000000002,0.047,2458824.8,,0.0,,0.543004,0.108579,500.0,100.0,15.0,3.0,,,,,,,,,3.5,1.0,,,,,,,,,,,,,,,,,,,134.912,0.4745,6996.0,129.47899999999998,4.29542,0.0844643,1.46151,0.055482500000000004,2020-03-06 02:38:03,eisner,tfopwg,17980,Planet Hunters TESS candidate. Single transit event.
264979636,264979636.02,,,,,,,,PC,,10.1432,0.006,115.71678,8.866906,-11.23,0.079,-13.192,0.057999999999999996,2458493.691,,7.331608999999999,,0.630779,0.034744,580.8,32.0,2.344,,,,0.8,0.04,,,,,2.87,0.33,,,187.2,36.0,942.0,,,,0.07432000000000001,,,,,,,,,,159.814,1.219,5891.0,121.572,4.43973,0.0786655,1.03195,0.047668300000000004,2019-04-07 11:40:59,spencer,,3080,s2n=6.5; near a 5:2 resonance with TOI-518.01
265469420,265469420.01,,,,,,,,PC,,11.3881,0.006,321.254114,-60.358717000000006,24.851999999999997,0.046,1.08,0.044000000000000004,2458335.3736,,,,5955.27049,,995851.4932206159,,8.0,,,,,,,,,,13.199345111345199,,,,,,,,,,,,,,,,,,,,531.805,8.229,6543.0,132.092,4.1304099999999995,0.0915263,1.65575,0.076382,2019-05-12 09:25:49,lipponen,,3542,firstBulkUpload
265469420,265469420.02,,,,,,,,PC,,11.3881,0.006,321.254114,-60.358717000000006,24.851999999999997,0.046,1.08,0.044000000000000004,2458350.9149,,,,3003.370005,,937099.8041039279,,9.0,,,,,,,,,,51.396374039231794,,,,,,,,,,,,,,,,,,,,531.805,8.229,6543.0,132.092,4.1304099999999995,0.0915263,1.65575,0.076382,2019-05-12 09:25:49,lipponen,,3542,firstBulkUpload
265489698,265489698.01,,,,,,,,PC,,8.7863,0.006,321.767939,-62.653771,-27.259,0.036000000000000004,7.337000000000001,0.044000000000000004,2458326.4582,,1.15625,,95.299554,,84032.25998466849,,0.9159677400153321,,,,,,,,,,72.1057067826568,,,,,,,,,,,,,,,,,,,,210.672,1.2705,6558.0,130.805,3.90501,0.0912997,2.15426,0.09488669999999999,2019-09-07 00:05:27,lipponen,,5555,sector1
265489698,265489698.02,,,,,,,,PC,,8.7863,0.006,321.767939,-62.653771,-27.259,0.036000000000000004,7.337000000000001,0.044000000000000004,2458325.8818,,1.1534719999999998,,23.99485,,21857.655624304298,,0.9781423443756959,,,,,,,,,,36.77463796411529,,,,,,,,,,,,,,,,,,,,210.672,1.2705,6558.0,130.805,3.90501,0.0912997,2.15426,0.09488669999999999,2019-09-07 00:05:27,lipponen,,5555,sector1
265613590,265613590.01,,,,,,,,PC,,7.2228,0.006,333.161583,-54.291251,129.566,0.467,-87.411,0.43700000000000006,2458325.6905,,4.820139,,5967.06513,,995896.315650464,,4.1,,,,,,,,,,10.7936327005044,,,,,,,,,,,,,,,,,,,,73.5561,1.40315,6367.0,122.82,4.15203,0.0848136,1.56646,0.0709598,2019-05-25 09:17:28,lipponen,,3787,sector1
265613590,265613590.02,,,,,,,,PC,,7.2228,0.006,333.161583,-54.291251,129.566,0.467,-87.411,0.43700000000000006,2458328.1585,,4.815972,,2884.0365739999997,,929792.199040294,,5.0,,,,,,,,,,44.3046442693659,,,,,,,,,,,,,,,,,,,,73.5561,1.40315,6367.0,122.82,4.15203,0.0848136,1.56646,0.0709598,2019-05-25 09:17:28,lipponen,,3787,sector1
266996791,266996791.01,,,,,,,,PC,,10.4893,0.006,349.92672799999997,-55.611503000000006,28.055,0.049,4.827,0.057,2458325.5746,,2.126389,,2135.280842,,860077.465470148,,6.66666666666667,,,,,,,,,,371.08002644597605,,,,,,,,,,,,,,,,,,,,667.695,17.3615,8201.0,143.261,4.0256,0.0772462,2.27945,0.0962413,2019-06-22 00:19:17,lipponen,,3787,sector1
266996791,266996791.02,,,,,,,,PC,,10.4893,0.006,349.92672799999997,-55.611503000000006,28.055,0.049,4.827,0.057,2458326.6399,,2.1229169999999997,,137.628326,,119055.254470766,,6.63333333333333,,,,,,,,,,138.061655961366,,,,,,,,,,,,,,,,,,,,667.695,17.3615,8201.0,143.261,4.0256,0.0772462,2.27945,0.0962413,2019-06-22 00:19:17,lipponen,,3787,sector1
267185423,267185423.01,,,,,,,,PC,,9.4963,0.006,5.990051,-72.316078,-27.639,0.07400000000000001,-7.381,0.055999999999999994,2458325.5248,,,,3556.285461,,962200.5208596,,2.6,,,,,,,,,,28.1737868103016,,,,,,,,,,,,,,,,,,,,128.468,0.5805,5637.0,133.768,4.26901,0.0761929,1.2148700000000001,0.0632462,2019-06-06 03:40:31,lipponen,,3787,sector1
267608606,267608606.01,,,,,,,,PC,,9.5729,0.006,114.46706200000001,-50.630295000000004,3.1919999999999997,0.042,-5.559,0.039,2458546.813,0.02,0.0,,2.1736470000000003,0.543004,2000.0,500.0,5.7,1.0,,,,,,,,,3.8,2.0,,,,,,,,,,,,,,,,,,,69.1249,0.1073,4954.5,126.48100000000001,4.53371,0.0892655,0.811124,0.053515099999999996,2020-01-24 10:32:28,eisner,,15950,Planet Hunters TESS candidate. Single transit event.
268301217,268301217.01,,,,,,,,PC,,12.4933,0.006,116.370721,-52.383259,-5.675,0.040999999999999995,11.296,0.031,2458544.41012514,0.00078662,0.94670123,5.464e-05,14.317128,0.5973189999999999,13100.0,550.0,1.105,0.217,87.0,2.7,0.361,0.324,0.11445999999999999,0.0033799999999999998,6.94,0.8,13.36,0.79,,,,,,,,,,,,,,,,,,,415.135,2.909,5707.0,135.885,4.38778,0.0800732,1.07015,0.054673400000000004,2020-01-03 11:21:12,bouma,tfopwg,8521,"Cand HJ, NGC 2516 (300Myr; KC19). Bright in cluster HR diagram."
269829384,269829384.01,,,,,,,,PC,,11.9403,0.006999999999999999,308.466516,-26.342861,-3.7889999999999997,0.073,2.292,0.047,2458327.0224,,1.23125,,23.112508,,21062.429128788997,,1.9,,,,,,,,,,20.0661321908445,,,,,,,,,,,,,,,,,,,,859.1439999999999,33.471,6282.0,127.24799999999999,3.8231,0.09021860000000001,2.2513099999999997,0.13588,2019-06-22 00:19:17,lipponen,,3787,sector1
269829384,269829384.02,,,,,,,,PC,,11.9403,0.006999999999999999,308.466516,-26.342861,-3.7889999999999997,0.073,2.292,0.047,2458330.1209,,1.2475690000000002,,11.885122,,10886.9061502767,,1.73333333333333,,,,,,,,,,14.426523252181198,,,,,,,,,,,,,,,,,,,,859.1439999999999,33.471,6282.0,127.24799999999999,3.8231,0.09021860000000001,2.2513099999999997,0.13588,2019-06-22 00:19:17,lipponen,,3787,sector1
269861070,269861070.01,,,,,,,,PC,,12.0832,0.006,148.44328000000002,-64.792766,-9.988999999999999,0.042,6.341,0.037000000000000005,2458571.84936058,0.0039464,1.96807205,0.00058011,12.360628,6.730669,11320.0,6180.0,1.531,0.507,85.2,4.7,0.688,0.743,0.10615999999999999,0.04043,8.56,3.12,13.18,5.14,,,,,,,,,,,,,,,,,,,235.06099999999998,1.1955,4457.0,122.545,4.17054,0.0998539,1.13844,0.0914422,2020-01-03 11:21:12,bouma,tfopwg,8521,"Odd-even affected by spot detrending. Cand HJ, PMS K dwarf (Zari+18). Multisector (S9-S11)."
270677759,270677759.01,,,,,,,,PC,,12.5937,0.006,87.775974,-52.757918000000004,30.255,0.026000000000000002,15.009,0.024,2458597.202,,9.121476,,9.168012,,8408.5,,3.6,,,,,,0.09019462965,,,,7.710247829,,,,,,,,,,,,,,,,,,,,324.857,1.379,5596.0,129.75799999999998,4.66144,0.0751695,0.769361,0.0381408,2019-06-21 23:04:34,galgano,,4210,centroid offset; vetted with DAVE (https://arxiv.org/abs/1901.07459)
272357134,272357134.01,,,,,,,,PC,,8.5363,0.006,119.47963100000001,-73.473119,-0.496,0.044000000000000004,-9.318,0.05,2458326.8308,,4.1875,,1.4715129999999998,,1354.39563956123,,4.86666666666667,,,,,,,,,,9.43582194693185,,,,,,,,,,,,,,,,,,,,181.878,0.8370000000000001,6538.96,114.65799999999999,3.8425,0.0901821,2.30649,0.09919589999999999,2019-06-22 00:19:17,lipponen,,3787,sector1
272357134,272357134.02,,,,,,,,PC,,8.5363,0.006,119.47963100000001,-73.473119,-0.496,0.044000000000000004,-9.318,0.05,2458328.5488,,4.195833,,18.574206,,16961.974271308998,,5.26666666666667,,,,,,,,,,33.392210064584695,,,,,,,,,,,,,,,,,,,,181.878,0.8370000000000001,6538.96,114.65799999999999,3.8425,0.0901821,2.30649,0.09919589999999999,2019-06-22 00:19:17,lipponen,,3787,sector1
273792220,273792220.01,,,,,,,,PC,,7.4648,0.006,30.550928999999996,-62.591768,57.652,0.079,63.242,0.054000000000000006,2458325.7157,,1.9868,,29.012437,,26367.5832069004,,1.9333333333333302,,,,,,,,,,26.983837132343602,,,,,,,,,,,,,,,,,,,,66.3472,0.16095,5892.0,121.539,4.1386400000000005,0.0747987,1.46017,0.0674322,2019-06-22 00:19:17,lipponen,,3787,sector1
273792220,273792220.02,,,,,,,,PC,,7.4648,0.006,30.550928999999996,-62.591768,57.652,0.079,63.242,0.054000000000000006,2458326.7102,,1.986806,,59.173873,,53042.581631955996,,1.96666666666667,,,,,,,,,,38.271974713164,,,,,,,,,,,,,,,,,,,,66.3472,0.16095,5892.0,121.539,4.1386400000000005,0.0747987,1.46017,0.0674322,2019-06-22 00:19:17,lipponen,,3787,sector1
275083922,275083922.01,,,,,,,,PC,,10.9613,0.006999999999999999,149.437136,-54.164866,-402.506,0.055,18.894000000000002,0.049,2458565.6908299997,0.00525,7.403683999999999,0.007176,,,0.0,0.0,0.124,0.013000000000000001,90.11,0.87,-0.038,0.302,0.045,0.0025,20.0,2.1,2.44,0.15,,,11.0,0.9,506.9,10.2,,,0.061,0.0002,0.0,0.0,,,,,,,43.2191,0.0609,3691.0,157.0,4.7422,0.00810341,0.49453199999999997,0.0148577,2019-06-10 09:00:02,cloutier,,4048,new CTOI from ORION (https://arxiv.org/abs/1812.08145)
277649549,277649549.01,,,,,,,,PC,,7.5194,0.006,329.04116,-60.229457,33.598,0.059000000000000004,-2.031,0.075,2458326.4805,,14.48819,,3502.5482,,960282.608298775,,4.16666666666667,,,,,,,,,,41.2864647382285,,,,,,,,,,,,,,,,,,,,103.98899999999999,0.451,6607.0,121.78200000000001,4.02762,0.0839428,1.8843599999999998,0.08326130000000001,2019-05-25 09:17:28,lipponen,,3787,sector1
277649549,277649549.02,,,,,,,,PC,,7.5194,0.006,329.04116,-60.229457,33.598,0.059000000000000004,-2.031,0.075,2458329.1013,,14.490279999999998,,2275.126082,,876987.4087218741,,4.4,,,,,,,,,,72.65945238781491,,,,,,,,,,,,,,,,,,,,103.98899999999999,0.451,6607.0,121.78200000000001,4.02762,0.0839428,1.8843599999999998,0.08326130000000001,2019-05-25 09:17:28,lipponen,,3787,sector1
278661431,278661431.01,,,,,,,,PC,,12.4856,0.006999999999999999,328.816671,-66.090744,102.617,0.059000000000000004,-4.593999999999999,0.069,2458343.9299,0.0025,17.6317,0.0048,,,,,,,89.98,0.12,,,0.094,0.002,46.41,0.38,2.82,0.11,,,1.1,0.1,,,,,,,,,,,,,,,35.6143,0.06375,3328.0,157.0,4.95406,0.00902508,0.275375,0.00833466,2019-02-21 16:14:10,christiansen,,2163,Planet candidates identified in https://arxiv.org/pdf/1812.08145.pdf
278683641,278683641.01,,,,,,,,PC,,9.5402,0.006,99.245482,-58.459941,-10.652999999999999,0.049,52.744,0.048,2458326.9115,,4.252083,,15.43281,,14113.599512383898,,3.96666666666667,,,,,,,,,,21.279854971058302,,,,,,,,,,,,,,,,,,,,203.197,0.9165,6095.0,131.686,4.03357,0.0840987,1.70098,0.07724639999999999,2019-06-22 00:19:17,lipponen,,3787,sector1
278683641,278683641.02,,,,,,,,PC,,9.5402,0.006,99.245482,-58.459941,-10.652999999999999,0.049,52.744,0.048,2458329.024,,4.259722,,161.69999199999998,,138371.603847909,,4.33333333333333,,,,,,,,,,67.2660198105464,,,,,,,,,,,,,,,,,,,,203.197,0.9165,6095.0,131.686,4.03357,0.0840987,1.70098,0.07724639999999999,2019-06-22 00:19:17,lipponen,,3787,sector1
278784173,278784173.01,,,,,,,,PC,,12.814,0.018000000000000002,335.730326,-37.527463,20.379,3.1,79.368,3.1,2458325.7104,,1.4972219999999998,,34.668663,,31426.6071350209,,0.5333333333333329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-02 00:39:26,lipponen,,3787,sector1
278988794,278988794.01,,,,,,,,PC,,13.7216,0.006,101.902378,-57.824739,-2.7960000000000003,0.033,5.5,0.028999999999999998,2458328.4822,,7.503472,,102.979162,,90488.2058431141,,3.96666666666667,,,,,,,,,,40.5862195141658,,,,,,,,,,,,,,,,,,,,1584.54,39.655,6079.0,122.0,3.89474,,1.9958,,2019-06-22 00:19:17,lipponen,,3787,sector1
278988794,278988794.02,,,,,,,,PC,,13.7216,0.006,101.902378,-57.824739,-2.7960000000000003,0.033,5.5,0.028999999999999998,2458339.8767,,3.807639,,44.772669,,40398.468892155695,,3.56666666666667,,,,,,,,,,27.118462552119002,,,,,,,,,,,,,,,,,,,,1584.54,39.655,6079.0,122.0,3.89474,,1.9958,,2019-06-22 00:19:17,lipponen,,3787,sector1
