TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ACWG,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Planet Num,Source,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity, Stellar Metallicity err,Sectors,Date TOI Alerted (UTC),Date TOI Edited (UTC),Date Modified,Comments
179317684,163.01,,3,5,5,3,2,4,4,5,PC,,10.8719,0.006,,1,qlp,05:19:04.38,-71:53:43.9,7.14,0.067,16.374,0.078,2458328.879761,0.00102,4.23163,0.00036,4.232,0.071,8.89951,0.001097,8163.25,8163.25,16.4676,1.03275,1021.23999,1574,57,411.719,8.01,6387.899902,196.399994,4.24,2.01,1.66,0.1,,,1,2018-09-05 18:34:59,2019-12-17 15:43:31,2020-01-16 02:34:07,
147203645,166.01,,3,4,4,3,2,4,4,5,PC,,10.7258,0.006,,1,qlp,21:32:47.06,-44:01:04.93,29.817,0.047,-58.517,0.051,2458326.384277,0.0021,5.06187,0.00094,1.247,0.243,13.47584,0.213911,12335,12335,12.8254,1.79247,89.939499,857,32,172.157,0.9805,5254,152.899994,4.45,0.36,1.05,0.06,,,1,2018-09-05 18:34:59,2019-12-17 15:43:31,2020-01-16 02:34:07,
149990841,167.01,,3,4,3,5,2,4,4,5,PC,,11.57,0.018,,1,qlp,06:02:39,-64:49:10.15,16.142,2.819,13.018,2.819,2458328.034058,0.00146,4.45339,0.00055,2.164,0.267,9.39839,0.032355,8618.879883,8618.879883,,,336.517273,1092.374634,26,293.053,,5766,158.899994,4.39,2,,,,,1,2018-09-05 18:34:59,2019-12-17 15:43:39,2020-01-16 02:34:07,
369457671,168.01,,1,4,4,1,2,3,4,3,PC,,11.5147,0.006,,1,qlp,20:46:34.46,-37:54:15.83,14.801,0.076,-11.655,0.048,2458326.5,0.00403,2.31257,0.00078,1.459,0.202,2.444233,0.007578,2248.689941,2248.689941,3.38244,0.258351,148.535995,972,9,130.977,0.8125,4801.5,126.199997,,,0.65,0.03,,,1,2018-09-05 18:34:59,2019-12-17 15:43:32,2020-01-16 02:34:07,
183120439,169.01,,3,4,4,3,2,4,4,5,PC,,11.788,0.006,,1,qlp,01:07:06.89,-75:11:56.2,20.225,0.05,-15.607,0.048,2458327.437988,0.00103,2.25596,0.00014,1.134,0.053,7.13503,0.005982,6550.060059,6550.060059,11.2756,1.52049,177.223007,1016,34,407.84,4.1945,5780.600098,401.100006,4.33,2,1.27,0.17,,,1,2018-09-05 18:34:59,2019-12-17 15:43:31,2020-01-16 02:34:07,
394698182,170.01,,3,5,5,3,2,4,4,5,PC,,11.9692,0.006,,1,qlp,03:39:57.5,-83:05:18.66,29.232,0.057,14.991,0.061,2458325.513184,0.00085,3.7118,0.00021,2.747,0.093,14.078531,0.00317,12883.099609,12883.099609,15.4596,0.38254,359.138,1212,69,428.915,5.21,5768.200195,56.400002,4.3,2,1.24,0.02,,,1,2018-09-05 18:34:59,2019-12-17 15:43:38,2020-01-16 02:34:07,
309257814,171.01,,3,5,5,3,2,4,4,5,PC,,11.6626,0.006,,1,spoc,08:17:04.66,-63:12:48.25,-13.511,0.045,19.48,0.037,2458570.406738,0.000747,1.238596,6.2E-05,1.795232,0.068292,16.928628,0.538969,15470.918945,15470.918945,14.76935,3.051095,1996.59375,1704.873535,25.394281,256.345,1.463,5237,183,4.2427,0.42297,1.18449,0.239716,,,10,2018-09-05 18:34:59,2019-12-17 15:43:31,2020-01-16 02:34:07,follow-up in progress
309257814,171.02,,3,4,3,3,2,4,4,,PC,,11.6626,0.006,,2,spoc,08:17:04.66,-63:12:48.25,-13.511,0.045,19.48,0.037,2458569.766479,0.003086,1.814118,0.000394,1.424161,0.221329,7.778849,1.156673,7138.97998,7138.97998,14.732904,24.661266,1200.351929,1501.228882,9.723838,256.345,1.463,5237,183,4.2427,0.42297,1.18449,0.239716,,,10,2019-06-05 19:57:35,2019-12-17 15:43:38,2019-12-17 10:00:02,Likely EB and possibly double the period
29857954,172.01,,4,5,5,5,4,5,4,5,PC,CP,10.7379,0.006,,1,qlp,21:06:31.65,-26:41:34.32,-4.711,0.094,-54.25,0.069,2458326.919678,0.00529,9.47572,0.00316,4.709,0.382,4.597978,0.006058,4225.939941,4225.939941,12.1917,1.069,187.636993,1031,11,342.831,7.221,5801.799805,235.600006,4.32,2,1.7,0.14,,,1,2018-09-05 18:34:59,2019-12-17 15:43:32,2020-01-16 02:34:07,Star to NW checked. Transit likely on the target.
270341214,173.01,,1,4,1,3,2,4,4,3,PC,,8.8784,0.006,,1,spoc,02:13:50.12,-80:34:57.76,22.849,0.057,19.459,0.05,2458333.410889,0.000959,14.19211,0.00172,7.943456,0.110178,4.307748,0.119806,3959.722412,3959.722412,9.581765,1.259922,215.56485,977.269287,1.289445,152.023,0.6405,6409,197,4.20097,0.320295,1.49184,0.193024,,,1,2018-08-30 14:17:58,2019-12-17 15:43:39,2020-01-16 02:34:07,single transit
425997655,174.01,,1,4,1,1,4,4,4,,PC,CP,8.7513,0.006,,1,spoc,03:41:50.17,-62:46:02.16,-102.571,0.05,-43.917,0.059,2458325.325928,0.002248,17.66831,0.000607,2.695974,0.258669,0.793525,0.044359,730.596802,730.596802,2.008408,0.848007,,,17.71134,39.0341,0.04005,4813,111,4.38,0.21,0.734392,0.082496,-0.19,0.08,"1,2,3,4",2018-10-11 19:07:06,2019-12-17 15:43:41,2019-12-17 10:00:02,HD 23472 b
425997655,174.02,,1,4,1,5,4,4,4,5,PC,CP,8.7513,0.006,,2,spoc,03:41:50.17,-62:46:02.16,-102.571,0.05,-43.917,0.059,2458340.303955,0.00224,29.796715,0.001249,2.945885,0.34046,0.693793,0.045825,638.802551,638.802551,1.836502,1.229716,12.079128,475.476044,14.497121,39.0341,0.04005,4813,111,4.38,0.21,0.734392,0.082496,-0.19,0.08,"1,2,3,4",2018-10-19 23:49:47,2019-12-17 15:43:33,2020-01-16 02:34:07,HD 23472 c
425997655,174.03,,1,4,1,2,2,4,4,5,PC,,8.7513,0.006,,3,spoc,03:41:50.17,-62:46:02.16,-102.571,0.05,-43.917,0.059,2458335.751343,0.003668,12.160999,0.000985,2.902685,0.441298,0.339315,0.043887,312.472076,312.472076,1.329708,1.221559,39.899532,641.005432,8.132967,39.0341,0.04005,4813,111,4.38,0.21,0.734392,0.082496,-0.19,0.08,"1,2,3,4",2018-12-04 21:48:53,2019-12-17 15:43:34,2020-01-16 02:34:07,low MES
425997655,174.04,,2,5,5,2,2,4,4,5,PC,,8.7513,0.006,,4,spoc,03:41:50.17,-62:46:02.16,-102.571,0.05,-43.917,0.059,2458326.033203,0.003027,3.975995,0.00021,1.560981,0.192923,0.189425,0.024035,174.451263,174.451263,0.990529,1.111368,177.146423,930.471008,7.80942,39.0341,0.04005,4813,111,4.38,0.21,0.734392,0.082496,-0.19,0.08,"1,2,3,4",2018-12-04 21:48:53,2019-12-17 15:43:34,2020-01-16 02:34:07,low MES
307210830,175.01,,1,5,5,1,4,2,4,1,PC,CP,9.41242,0.007,,1,spoc,08:18:07.89,-68:18:52.08,94.768,0.054,-340.47,0.052,2458356.203979,0.000532,3.690638,6E-06,1.252186,0.1121,1.953228,0.064364,1797.37207,1797.37207,1.370212,0.196318,47.715199,481.052124,51.327492,10.6194,0.0032,3469,68,4.9401,0.058929,0.313,0.009,,,"2,5,8,9,10,11,12",2018-10-11 19:07:06,2019-12-17 15:43:32,2020-01-16 02:34:07,
307210830,175.02,,4,5,5,5,4,4,4,1,PC,CP,9.41242,0.007,,2,spoc,08:18:07.89,-68:18:52.08,94.768,0.054,-340.47,0.052,2458355.286621,0.00073,7.450804,2.1E-05,0.845834,0.294489,1.812297,0.149652,1667.795288,1667.795288,1.470298,1.223574,4.96006,380.619904,28.665125,10.6194,0.0032,3469,68,4.9401,0.058929,0.313,0.009,,,"2,5,8,9,10,11,12",2018-10-11 19:07:06,2019-12-17 15:43:39,2020-01-16 02:34:07,has been confirmed by follow-up
307210830,175.03,,4,5,5,5,4,4,4,1,PC,CP,9.41242,0.007,,3,spoc,08:18:07.89,-68:18:52.08,94.768,0.054,-340.47,0.052,2458354.906006,0.00083,2.253089,7E-06,0.988833,0.308529,0.735704,0.058926,677.379333,677.379333,0.857868,0.959494,24.437325,567.06543,25.764036,10.6194,0.0032,3469,68,4.9401,0.058929,0.313,0.009,,,"2,5,8,9,10,11,12",2018-10-11 19:07:06,2019-12-17 15:43:39,2020-01-16 02:34:07,has been confirmed by follow-up
262530407,177.01,,1,5,5,1,2,4,4,1,PC,,9.49275,0.007,,1,spoc,01:21:45.22,-46:42:53,-111.206,0.058,-79.827,0.068,2458356.152954,0.000649,2.853133,6.6E-05,1.264674,0.13067,1.727654,0.063627,1589.963257,1589.963257,2.175406,0.400998,42.954624,652.938416,25.673399,22.4751,0.02605,3703,66,4.76229,0.061557,0.525,0.016,,,"2,3",2018-10-11 19:07:06,2019-12-17 15:43:32,2020-01-16 02:34:07,known TOI
251848941,178.01,,1,4,1,1,4,4,4,5,PC,,10.42,0.006,,1,spoc,00:29:12.48,-30:27:14.82,149.953,0.073,-87.253,0.042,2458360.24231,0.00238,6.558054,0.00129,2.233632,0.32997,1.588193,0.126341,1461.710083,1461.710083,2.773247,1.134474,35.846214,624.066101,11.100334,62.699,0.20675,4111,171,4.55528,0.449348,0.701202,0.152166,,,2,2018-10-11 19:07:06,2019-12-17 15:43:32,2020-01-16 02:34:07,
251848941,178.02,,1,4,1,5,4,4,4,5,PC,,10.42,0.006,,2,spoc,00:29:12.48,-30:27:14.82,149.953,0.073,-87.253,0.042,2458354.552246,0.004083,10.354252,0.003165,2.236524,0.274134,1.800631,0.484506,1657.067871,1657.067871,3.751004,1.518233,19.497772,535.939758,9.537692,62.699,0.20675,4111,171,4.55528,0.449348,0.701202,0.152166,,,2,2018-10-11 19:07:06,2019-12-17 15:43:33,2020-01-16 02:34:07,similar period to candidate 3
251848941,178.03,,1,4,1,5,4,4,4,5,PC,,10.42,0.006,,3,spoc,00:29:12.48,-30:27:14.82,149.953,0.073,-87.253,0.042,2458362.953369,0.003512,9.955936,0.005123,2.521805,0.662672,1.223882,0.160279,1126.601685,1126.601685,2.323174,2.683399,20.544733,542.993835,7.679551,62.699,0.20675,4111,171,4.55528,0.449348,0.701202,0.152166,,,2,2018-10-22 19:57:34,2019-12-17 15:43:33,2020-01-16 02:34:07,similar period to candidate 2 and may be wrong; only two transits
207141131,179.01,,1,5,5,1,2,4,4,1,PC,,8.1796,0.006,,1,spoc,02:57:02.88,-56:11:30.73,-36.676,0.042,50.599,0.045,2458354.588379,0.000649,4.137394,9.6E-05,1.829919,0.136448,1.232507,0.046539,1134.536743,1134.536743,2.813921,0.897569,181.276428,935.847473,21.0557,38.5653,0.0366,5058,181,4.51761,0.282094,0.838949,0.107368,,,"2,3",2018-10-11 19:07:06,2019-12-17 15:43:32,2020-01-16 02:34:07,known TOI
76923707,181.01,,2,5,5,4,4,2,4,3,PC,,10.4654,0.006,,1,spoc,23:28:41.41,-34:29:29.08,111.364,0.075,-2.588,0.094,2458358.118164,0.000495,4.532037,0.000161,2.373894,0.052422,7.907458,0.124805,7256.580566,7256.580566,6.322712,0.96554,120.014244,844.166199,64.932281,96.2338,0.57475,4983,180,4.61445,0.318565,0.741265,0.110511,,,2,2018-10-22 19:57:31,2019-12-17 15:43:32,2020-01-16 02:34:07,
183979262,183.01,,3,4,3,3,2,4,4,5,PC,,8.3291,0.006,,1,spoc,01:26:36.07,-72:44:55.95,76.603,0.135,20.878,0.093,2458326.104248,0.000147,3.430776,1.5E-05,3.130096,0.008128,9.794191,0.03333,8980.217773,8980.217773,30.195551,4.80043,4985.942871,2143.169678,296.107788,213.024,2.7315,6270,196,3.61332,0.359293,2.8586,0.454415,,,"1,2",2018-10-19 23:49:43,2019-12-17 15:43:31,2020-01-16 02:34:07,700 ppm secondary; likely EB; possibly synchronized with rotation
100100827,185.01,,4,5,5,5,5,4,5,5,KP,KP,8.8287,0.006,,1,spoc,01:37:25.07,-45:40:40.06,25.243,0.03,20.597,0.034,2458354.458008,4.4E-05,0.941449,2E-06,2.15304,0.004752,11.672255,0.025351,10692.963867,10692.963867,12.97984,0.028411,5449.444824,2191.330078,465.159851,123.483,0.37,6400,,4.36583,,1.23,,0.1,0.1,"2,3",2018-10-22 19:57:32,2019-12-17 15:43:32,2020-01-16 02:34:07,WASP-18b
279741379,186.01,,1,4,1,3,4,4,4,2,PC,CP,6.9934,0.006,,1,spoc,03:27:00.05,-63:30:00.6,355.084,0.045,-247.46,0.049,2458350.300049,0.001598,0,0,2.497779,0.134082,1.009393,,929.253418,929.253418,2.556572,,3.862959,357.560699,11.704529,16.32,0.0071,4628.529785,91.9226,4.32239,0.236802,0.739077,0.078511,0.00265487,0.0526804,"1,2,3",2018-10-19 23:49:46,2019-12-17 15:43:39,2020-01-16 02:34:07,known TOI; single transit; no period; associated report shows a second TCE at 7.78 days
166739520,190.01,,3,5,5,3,5,4,4,5,KP,KP,9.6411,0.006,,1,spoc,02:27:06.19,-50:17:03.93,59.958,0.038,24.743,0.036,2458357.571533,0.000478,10.020817,0.000175,5.79945,0.035616,9.002029,0.056911,8256.898438,8256.898438,10.928113,0.06793,181.294022,935.870178,162.08876,157.963,0.634,6038,,4.35513,,1.17,,-0.36,0.09,"2,3",2018-10-22 19:57:29,2019-12-17 15:43:32,2020-01-16 02:34:07,WASP-117
183532609,191.01,,3,5,5,3,5,4,4,5,KP,KP,9.1468,0.006,,1,spoc,23:59:36.21,-35:01:52.81,109.747,0.06,7.614,0.06,2458358.920288,0.000342,8.159165,0.000501,4.437074,0.026217,16.999822,0.201315,15535.474609,15535.474609,12.359505,0.090212,48.07373,671.578369,86.546089,89.9606,0.3633,5600,,4.50501,,0.94,,0.24,0.1,2,2018-10-22 19:57:30,2019-12-17 15:43:32,2020-01-16 02:34:07,WASP-8
183537452,192.01,,3,5,5,3,5,4,4,5,KP,KP,10.2499,0.006,,1,spoc,23:51:31.01,-39:54:25.64,-56.853,0.041,-88.865,0.048,2458356.414795,0.000268,3.922743,7.4E-05,2.616187,0.028454,12.560809,0.07803,11502.269531,11502.269531,8.569172,0.129548,150.072052,892.677734,171.82695,87.5953,0.3106,4800,,4.53527,,0.81,,0.17,0.05,2,2018-10-22 19:57:31,2019-12-17 15:43:32,2020-01-16 02:34:07,WASP-29
183985250,193.01,,1,5,5,1,4,4,4,1,PC,,9.098,0.018,,1,spoc,23:54:40.52,-37:37:41.57,247.688,0.13,-69.788,0.105,2458354.214844,0.000275,0.792072,1.5E-05,0.686972,0.078023,1.721386,0.046603,1584.198975,1584.198975,3.964752,1.358874,2804.499512,1856.024048,35.477856,80.26866,2.44386,5422,185,4.42223,0.273742,0.989961,0.11991,,,2,2018-10-22 19:57:31,2019-12-17 15:43:32,2020-01-16 02:34:07,Tdur is short for Rstar
211438925,194.01,,3,5,5,3,5,4,4,5,KP,KP,10.248,0.006,,1,spoc,00:20:38.53,-23:56:08.84,-1.4,1.9,-18.3,1.9,2458356.565674,0.000383,4.899379,0.00013,3.342154,0.027737,11.29793,0.091029,10351.825195,10351.825195,15.126432,0.098251,597.804626,1261.12915,134.421387,211.877,,5940,,4.23158,,1.39,,0.04,0.1,2,2018-10-22 19:57:32,2019-12-17 15:43:32,2020-01-16 02:34:07,WASP-20
230982885,195.01,,3,5,5,3,5,4,4,5,KP,KP,9.9696,0.006,,1,spoc,01:38:25.23,-55:46:19.2,96.163,0.039,20.946,0.035,2458355.490356,0.000138,2.072761,2E-05,2.588325,0.012332,14.76852,0.051775,13510.21582,13510.21582,12.482019,0.057433,931.564331,1409.038818,299.292358,151.068,0.509,5640,,4.43703,,1.06,,,,2,2018-10-22 19:57:33,2019-12-17 15:43:32,2020-01-16 02:34:07,WASP-97
234519192,196.01,,3,5,5,3,2,4,4,5,PC,,8.0674,0.006,,1,spoc,00:58:12.41,-64:45:41.55,-0.261,0.051,15.617,0.045,2458354.307495,0.001705,1.163088,0.000126,1.805261,0.100137,0.646476,0.034177,595.248779,595.248779,17.734995,16.675673,49014.449219,3794.903809,14.799333,292.32,2.5715,6495,198,3.32048,0.371256,4.17589,0.646514,,,2,2018-10-22 19:57:33,2019-12-17 15:43:31,2020-01-16 02:34:07,v-shaped
441462736,197.01,,4,5,5,5,4,5,4,,PC,CP,7.3566,0.006,,1,spoc,23:32:07.96,-21:48:04.32,-96.775,0.101,51.24,0.091,2458357.013062,0.004172,14.279001,0.006368,9.207214,0.29331,0.903497,0.049037,831.804932,831.804932,10.267183,1.42518,,,14.385106,95.5483,0.7309,5105,181,3.39182,0.291381,3.08985,0.4107,,,2,2018-10-22 19:57:36,2019-12-17 15:43:38,2019-12-17 10:00:02,evolved star
12421862,198.01,,1,4,1,4,4,1,4,5,PC,,9.92801,0.007,,1,spoc,00:09:05.16,-27:07:18.28,692.255,0.105,90.142,0.066,2458356.375366,0.002301,20.427265,0.003312,2.178553,0.580092,1.312001,0.121423,1207.668091,1207.668091,1.562493,1.098136,2.645433,325.269928,11.134932,23.7262,0.02655,3763,65,4.83739,0.119367,0.444,0.024,,,2,2018-10-22 19:57:29,2019-12-17 15:43:32,2020-01-16 02:34:07,
309792357,199.01,,3,5,5,3,2,4,4,5,PC,,10.0391,0.006,,1,spoc,05:20:25.41,-59:53:43.56,45.702,0.037,58.455,0.038,2458361.024902,0,33.26812,0,7.305071,0.146667,14.207118,,13000,13000,9.59,,14.323538,496.172089,75.591621,102.27,0.1905,5350,184,4.52347,0.275691,0.871991,0.1069,,,"1,2,3",2018-10-22 18:35:33,2019-12-17 15:43:39,2020-01-16 02:34:07,known TOI; single transit; no period
410214986,200.01,,1,4,1,3,4,4,4,1,PC,CP,7.8541,0.006,,1,spoc,23:39:39.71,-69:11:45.75,79.464,0.074,-67.44,0.045,2458332.309937,0,8.1375,0,3.253514,0.111849,3.889551,,3576,3576,7.78,,54.769421,693.831909,20.744928,44.0622,0.0692,5414,161,4.438,,1.19348,0.133655,,,1,2018-11-09 21:01:14,2019-12-17 15:43:38,2020-01-16 02:34:07,The transit was detected with a bunch of false signals due to detrending; But the two transits near epoch 1332.3098 and 1340.4473 looks reasonable;
350618622,201.01,,1,4,1,3,2,4,4,5,PC,,8.5822,0.006,,1,spoc,05:49:36.43,-54:54:37.52,7.731,0.052,66.448,0.058,2458376.052124,0.000517,52.978306,0.000371,4.812241,0.033026,6.842542,0.058033,6282.396484,6282.396484,12.675146,1.271862,30.419878,598.974426,149.07959,113.825,0.346,6461.799805,83,4.35,0.16,1.47856,0.147913,0.18,0.12,"1,2,3,4,5,6,7,8,10,11,12,13",2018-10-22 18:35:38,2019-12-17 15:43:39,2020-01-16 02:34:07,single transit in previous sectors
355509914,202.01,,3,4,4,3,1,4,4,5,PC,,14.6723,0.006,,1,spoc,01:02:06.01,-59:05:15.81,17.866,0.055,7.733,0.05,2458326.115967,0.002679,1.738316,0.000145,1.436749,0.172887,19.025848,1.85772,17370.810547,17370.810547,11.61246,1.759699,421.843597,1155.866333,11.086711,627.339,11.7195,4746,178,4.52746,0.265458,0.787973,0.093596,,,"1,2",2018-10-22 18:35:38,2019-12-17 15:43:32,2020-01-16 02:34:07,The OOT centroid is wrong; The signal is on target.
259962054,203.01,,1,4,1,3,2,4,4,5,PC,,12.2423,0.007,,1,spoc,02:52:04.34,-67:41:13.26,-55.699,0.098,149.273,0.09,2458327.729126,0.007615,51.953236,0.010389,6.315533,0.849625,2.755226,0.321704,2534.439941,2534.439941,1.221202,0.392014,1.144274,263.786316,8.938508,24.7894,0.0285,3203,63,5.01682,0.423075,0.241,0.043,,,"1,2",2018-10-22 18:35:20,2019-12-17 15:43:38,2020-01-16 02:34:07,M dwarf; first transit is on/near momentum dump; the transit duration is a bit long for the reported period;
281781375,204.01,,1,4,1,2,2,4,4,5,PC,,9.2182,0.006,,1,spoc,00:51:54.24,-59:20:37.13,88.887,0.042,-148.96,0.042,2458328.032593,0.005254,43.828625,0.007815,4.507978,0.499727,0.593296,0.077062,546.296509,546.296509,2.66922,0.59229,16.25873,512.143188,7.262499,95.3428,0.21455,5605,187,4.39973,0.270707,1.04101,0.124806,,,"1,2",2018-10-22 18:35:29,2019-12-17 15:43:33,2020-01-16 02:34:07,Only two events;  first event is on/near momentum dump.
281575427,205.01,,1,4,1,1,2,4,4,5,PC,,9.4525,0.006,,1,spoc,00:31:54.11,-56:57:54.29,31.34,0.049,4.687,0.039,2458326.336426,0.003776,4.251801,0.000517,3.333173,0.711858,0.338023,0.033719,311.282532,311.282532,2.683795,2.73026,1185.802734,1496.658936,9.437298,177.759,0.9185,6222.5,83,4.06,0.16,1.49076,0.177007,0.13,0.12,"1,2",2018-10-22 18:35:28,2019-12-17 15:43:33,2020-01-16 02:34:07,
55650590,206.01,,1,5,5,1,2,4,4,1,PC,,12.4312,0.008,,1,spoc,04:54:57.17,-62:31:18.75,105.973,0.074,111.015,0.083,2458325.542236,0.000541,0.73632,8E-06,0.564138,0.230347,1.584003,0.141228,1457.856812,1457.856812,4.036484,2.774835,446.901306,1172.661499,14.420712,47.7465,0.10975,3358,,4.438,,1,,,,"1,2,3,4,5,6",2018-10-22 18:34:58,2019-12-17 15:43:33,2020-01-16 02:34:07,
314865962,208.01,,1,4,1,2,2,4,4,5,PC,,10.3539,0.006,,1,spoc,03:33:07.58,-72:44:38.58,18.57,0.05,44.709,0.045,2458335.959839,0.003964,22.4536,0.001306,4.967167,0.614287,0.796124,0.065009,732.988953,732.988953,2.699274,1.325845,33.792057,614.926758,12.602765,148.372,0.539,5493,186,4.43001,0.290559,0.990784,0.129253,,,"1,2,3,6",2018-10-22 18:35:34,2019-12-17 15:43:33,2020-01-16 02:34:07,
52204645,209.01,,1,4,1,1,2,4,4,5,PC,,10.8545,0.006,,1,spoc,01:17:34.6,-66:54:11.04,-12.619,0.058,-138.402,0.033,2458325.884033,0.002528,4.379757,0.000333,1.651748,0.451224,1.138759,0.098621,1048.286133,1048.286133,2.649894,4.129999,147.078308,888.192078,11.460917,113.387,0.2725,4892,179,4.50955,2.00346,0.823924,0.823924,,,"1,2",2018-10-22 18:34:56,2019-12-17 15:43:33,2020-01-16 02:34:07,The signal is likely on target; the centroid offset seen in SPOC report is likely caused by the nearby giant 9th mag star;which has a peak in periodogram at 8.60 days; and causes the second bright spot seen in difference image
141608198,210.01,,1,5,5,1,2,4,4,4,PC,,12.5395,0.008,,1,spoc,05:55:50.84,-73:59:07.04,80.456,0.078,-139.153,0.114,2458329.822998,0.002314,9.010124,0.000289,1.920005,0.250324,4.382573,0.297577,4028.362793,4028.362793,6.612669,1.037348,14.33889,496.304962,15.112359,42.8091,0.09895,3275,,4.438,,1,,,,"1,2,3,4,5",2018-10-22 18:35:01,2019-12-17 15:43:39,2020-01-16 02:34:07,
206609630,212.01,,3,5,5,3,4,4,4,,PC,,12.186,0.04,,1,spoc,01:30:12.02,-59:34:59.68,-116.97,2,-16.69,2,2458325.491333,7E-05,0.335269,1E-06,0.71036,0.010057,20.22807,0.252392,18458.261719,18458.261719,5.506056,1.145435,,,96.133141,,,3332,63,4.94964,0.399131,0.301,0.051,,,"1,2",2018-10-22 18:35:11,2019-12-17 15:43:32,2019-12-17 10:00:02,Possible M dwarf; Gaia give this source duplication flag; no radius/parallax available
234345288,213.01,,1,4,1,1,2,4,4,5,PC,,9.7806,0.006,,1,spoc,02:35:32.95,-71:37:27.29,50.866,0.044,-19.872,0.036,2458343.336548,0.002193,23.519835,0.000201,3.487151,0.37539,1.569723,0.095374,1444.723755,1444.723755,2.681291,1.12643,5.642684,393.089264,16.089216,54.3256,0.0575,4566.399902,64,4.93,0.12,0.710519,0.069911,-0.08,0.08,"1,2,13",2018-10-22 18:35:16,2019-12-17 15:43:33,2020-01-16 02:34:07,one of the transits is cut off
167415965,214.01,,1,5,5,1,2,4,4,4,PC,,8.0089,0.006,,1,qlp,06:37:50.1,-70:55:52.78,-149.853,0.043,298.759,0.058,2458336.684692,0.001858,18.553133,0.000425,3.818619,0.191186,0.487131,0.023685,448.563354,448.563354,1.929915,0.366871,32.904984,610.85083,25.924818,38.96,0.03765,5346.169922,12.9304,4.50077,0.033282,0.900064,0.078156,-0.36,0.00894427,"1,2,3,4,5,6,7,9,10,11,12,13",2018-10-22 18:35:08,2019-12-17 15:43:39,2020-01-16 02:34:07,follow up in progress
231912935,215.01,,1,4,1,2,2,4,4,5,PC,,10.5011,0.006,,1,spoc,00:29:16.32,-63:47:26.24,-12.474,0.042,-5.862,0.039,2458334.391235,0.003433,26.296721,0.004952,2.686196,0.577005,1.183553,0.147568,1089.498535,1089.498535,3.496061,1.726775,34.625099,618.682068,8.026642,166.485,0.6845,5821,190,4.44094,0.328731,1.02065,0.156411,,,"1,2",2018-10-22 18:35:14,2019-12-17 15:43:33,2020-01-16 02:34:07,A weak detection.
55652896,216.01,,1,4,1,1,4,4,4,,PC,CP,11.5748,0.006,,1,spoc,04:55:55.2,-63:15:37.19,-22.699,0.045,-56.352,0.054,2458331.277588,0.000683,34.548904,0.000269,5.606345,0.051251,19.87739,0.152712,18141.183594,18141.183594,9.708907,2.260607,,,144.75,177.945,0.879,5025.77002,125,4.66348,0.2,0.715208,0.166392,0.316325,0.1,"1,2,3,4,5,6",2018-10-22 18:34:58,2019-12-17 15:43:41,2019-12-17 10:00:02,
55652896,216.02,,1,4,1,1,4,4,4,5,PC,CP,11.5748,0.006,,2,spoc,04:55:55.2,-63:15:37.19,-22.699,0.045,-56.352,0.054,2458325.378174,0.002522,17.081923,0.000442,2.375764,0.18369,3.993351,0.216917,3671.256592,3671.256592,7.414785,10.848051,19.17379,533.699463,22.036518,177.945,0.879,5025.77002,125,4.66348,0.2,0.715208,0.166392,0.316325,0.1,"1,2,3,4,5,6",2018-10-22 18:34:58,2019-12-17 15:43:39,2020-01-16 02:34:07,
32090583,218.01,,1,5,5,1,1,4,4,1,PC,,13.3292,0.008,,1,spoc,03:53:41.28,-68:44:19.06,139.087,0.075,190.94,0.101,2458325.546875,0.000662,0.438374,1E-05,0.560712,0.347968,2.357335,0.313167,2168.830322,2168.830322,4.738117,6.005465,687.416382,1305.944458,10.018258,52.3428,0.13665,3146,,4.438,,1,,,,"1,2,3,4,6",2018-10-22 18:34:50,2019-12-17 15:43:33,2020-01-16 02:34:07,this is the toi.01 target (period 0.4 days)
150098860,220.01,,1,4,1,1,2,4,4,4,PC,,9.6878,0.006,,1,spoc,06:07:11.93,-61:59:49.96,-17.815,0.046,-68.361,0.042,2458335.902832,0.001599,10.695237,9.4E-05,2.316813,0.367814,0.983954,0.058639,905.844299,905.844299,3.207868,1.886593,143.335297,882.48645,28.341545,90.7402,0.1712,5272.709961,45.599998,3.98846,0.066564,0.908505,0.084537,-0.100718,0.0668965,"1,2,4,5,6,7,8,9,10,11,12",2018-10-22 18:35:05,2019-12-17 15:43:32,2020-01-16 02:34:07,
